Environment,Benchmark_Name,Iteration,Iteration_Time_S
vm,CPU (Numpy),304,0.2605208339999905
exec,CPU (Numpy),305,0.09025950000000194
vm,CPU (Numpy),305,0.2577590829999963
exec,CPU (Numpy),306,0.09006937499999879
vm,CPU (Numpy),306,0.2584578339999979
exec,CPU (Numpy),307,0.08884133299999775
vm,CPU (Numpy),307,0.26714450000000056
exec,CPU (Numpy),308,0.08959450000000402
vm,CPU (Numpy),308,0.2673639170000115
exec,CPU (Numpy),309,0.08878108300000065
vm,CPU (Numpy),309,0.2628560830000026
exec,CPU (Numpy),310,0.08983891600000504
vm,CPU (Numpy),310,0.26334466699999837
exec,CPU (Numpy),311,0.08897758299999481
vm,CPU (Numpy),311,0.25934666699998843
exec,CPU (Numpy),312,0.08971166599999947
vm,CPU (Numpy),312,0.25922245900000007
exec,CPU (Numpy),313,0.08823375000000055
vm,CPU (Numpy),313,0.26797141599999463
exec,CPU (Numpy),314,0.09051291700000519
vm,CPU (Numpy),314,0.2550783749999965
exec,CPU (Numpy),315,0.08832325000000196
vm,CPU (Numpy),315,0.2562594580000024
exec,CPU (Numpy),316,0.08900824999999912
vm,CPU (Numpy),316,0.25551687499999787
exec,CPU (Numpy),317,0.0899790830000029
vm,CPU (Numpy),317,0.25955587500000377
exec,CPU (Numpy),318,0.08957162499999782
vm,CPU (Numpy),318,0.2617328330000106
exec,CPU (Numpy),319,0.08792016700000005
vm,CPU (Numpy),319,0.25658158400000275
exec,CPU (Numpy),320,0.08981691599999664
vm,CPU (Numpy),320,0.2547566660000058
exec,CPU (Numpy),321,0.08823029100000213
vm,CPU (Numpy),321,0.2629107500000032
exec,CPU (Numpy),322,0.08983191699999793
vm,CPU (Numpy),322,0.2665164999999945
exec,CPU (Numpy),323,0.09011891700000518
vm,CPU (Numpy),323,0.2574730829999936
exec,CPU (Numpy),324,0.08997749999999627
vm,CPU (Numpy),324,0.2601847500000076
exec,CPU (Numpy),325,0.08863737500000468
vm,CPU (Numpy),325,0.27359533300000294
exec,CPU (Numpy),326,0.08993274999999556
vm,CPU (Numpy),326,0.27495983299999693
exec,CPU (Numpy),327,0.08784695899999662
vm,CPU (Numpy),327,0.2631584580000066
exec,CPU (Numpy),328,0.08971516600000484
vm,CPU (Numpy),328,0.2584325420000084
exec,CPU (Numpy),329,0.09005383299999892
vm,CPU (Numpy),329,0.2703141669999951
exec,CPU (Numpy),330,0.09009662500000104
vm,CPU (Numpy),330,0.262743209000007
exec,CPU (Numpy),331,0.08784770799999819
vm,CPU (Numpy),331,0.2690166670000025
exec,CPU (Numpy),332,0.0897380830000003
vm,CPU (Numpy),332,0.25748962500000516
exec,CPU (Numpy),333,0.08794008299999945
vm,CPU (Numpy),333,0.2617032499999965
exec,CPU (Numpy),334,0.08987558300000131
vm,CPU (Numpy),334,0.2615739170000069
exec,CPU (Numpy),335,0.08987033300000036
vm,CPU (Numpy),335,0.2588192919999983
exec,CPU (Numpy),336,0.08909920900000401
vm,CPU (Numpy),336,0.25961287500000196
exec,CPU (Numpy),337,0.08802466699999911
vm,CPU (Numpy),337,0.2568239170000055
exec,CPU (Numpy),338,0.0896458750000022
vm,CPU (Numpy),338,0.2645916670000048
exec,CPU (Numpy),339,0.0880558749999949
vm,CPU (Numpy),339,0.2622553329999988
exec,CPU (Numpy),340,0.09003495799999683
vm,CPU (Numpy),340,0.2572556249999991
exec,CPU (Numpy),341,0.09048358300000103
vm,CPU (Numpy),341,0.2610168750000099
exec,CPU (Numpy),342,0.09003208300000409
vm,CPU (Numpy),342,0.2662202500000035
exec,CPU (Numpy),343,0.08810766700000272
vm,CPU (Numpy),343,0.2864888750000034
exec,CPU (Numpy),344,0.0897753750000021
vm,CPU (Numpy),344,0.2626365830000026
exec,CPU (Numpy),345,0.08806854099999839
vm,CPU (Numpy),345,0.2620344170000095
exec,CPU (Numpy),346,0.09025520799999498
vm,CPU (Numpy),346,0.26170016700000076
exec,CPU (Numpy),347,0.09004987499999828
vm,CPU (Numpy),347,0.2614939170000099
exec,CPU (Numpy),348,0.09040279100000248
vm,CPU (Numpy),348,0.2666383340000209
exec,CPU (Numpy),349,0.0885802499999997
vm,CPU (Numpy),349,0.25967104099999005
exec,CPU (Numpy),350,0.09026250000000147
vm,CPU (Numpy),350,0.26640170900000726
exec,CPU (Numpy),351,0.0888713339999967
vm,CPU (Numpy),351,0.25743458299999133
exec,CPU (Numpy),352,0.09009970799999678
vm,CPU (Numpy),352,0.2569678330000045
exec,CPU (Numpy),353,0.0901582079999983
vm,CPU (Numpy),353,0.2778461250000248
exec,CPU (Numpy),354,0.08964041600000172
vm,CPU (Numpy),354,0.25623058299999
exec,CPU (Numpy),355,0.0886071250000029
vm,CPU (Numpy),355,0.26298591700000884
exec,CPU (Numpy),356,0.0897885830000007
vm,CPU (Numpy),356,0.25646050000000287
exec,CPU (Numpy),357,0.08803470800000213
vm,CPU (Numpy),357,0.26349712499998645
exec,CPU (Numpy),358,0.09046862499999975
vm,CPU (Numpy),358,0.2653277919999937
exec,CPU (Numpy),359,0.08984216700000047
vm,CPU (Numpy),359,0.254136625000001
exec,CPU (Numpy),360,0.08851970900000339
vm,CPU (Numpy),360,0.2559861670000032
exec,CPU (Numpy),361,0.08857812499999795
vm,CPU (Numpy),361,0.2555907500000103
exec,CPU (Numpy),362,0.09003354200000047
vm,CPU (Numpy),362,0.2672015839999915
exec,CPU (Numpy),363,0.08802062499999863
vm,CPU (Numpy),363,0.25833908299998143
exec,CPU (Numpy),364,0.08979129200000102
vm,CPU (Numpy),364,0.25804316699998253
exec,CPU (Numpy),365,0.08992054099999791
vm,CPU (Numpy),365,0.26382437499998446
exec,CPU (Numpy),366,0.08849275000000034
vm,CPU (Numpy),366,0.2641641670000183
exec,CPU (Numpy),367,0.08876929199999495
vm,CPU (Numpy),367,0.2618724170000064
exec,CPU (Numpy),368,0.08994312499999779
vm,CPU (Numpy),368,0.256887082999981
exec,CPU (Numpy),369,0.08860775000000132
vm,CPU (Numpy),369,0.2570696660000067
exec,CPU (Numpy),370,0.08922799999999853
vm,CPU (Numpy),370,0.2622950420000052
exec,CPU (Numpy),371,0.09011895799999081
vm,CPU (Numpy),371,0.25503262500001256
exec,CPU (Numpy),372,0.0881346670000056
vm,CPU (Numpy),372,0.2593860419999885
exec,CPU (Numpy),373,0.08928979200000242
vm,CPU (Numpy),373,0.27070150000000126
exec,CPU (Numpy),374,0.0908524999999969
vm,CPU (Numpy),374,0.27690774999999235
exec,CPU (Numpy),375,0.08900104199999248
vm,CPU (Numpy),375,0.27110300000001075
exec,CPU (Numpy),376,0.08970770899999536
vm,CPU (Numpy),376,0.2605255830000033
exec,CPU (Numpy),377,0.08992941700000756
vm,CPU (Numpy),377,0.26837145799999007
exec,CPU (Numpy),378,0.08814712499999189
vm,CPU (Numpy),378,0.2623352079999961
exec,CPU (Numpy),379,0.08987483399999974
vm,CPU (Numpy),379,0.26183624999998756
exec,CPU (Numpy),380,0.08921724999999014
vm,CPU (Numpy),380,0.2527591250000114
exec,CPU (Numpy),381,0.08967120800001283
vm,CPU (Numpy),381,0.27299512500002265
exec,CPU (Numpy),382,0.09022141600000566
vm,CPU (Numpy),382,0.2606222080000009
exec,CPU (Numpy),383,0.09025087499999529
vm,CPU (Numpy),383,0.26017879200000493
exec,CPU (Numpy),384,0.08793437500000323
vm,CPU (Numpy),384,0.28225187500001425
exec,CPU (Numpy),385,0.09012966600000993
vm,CPU (Numpy),385,0.277277416000004
exec,CPU (Numpy),386,0.08839337499999544
vm,CPU (Numpy),386,0.2691463750000196
exec,CPU (Numpy),387,0.08982170899999176
vm,CPU (Numpy),387,0.2673124999999743
exec,CPU (Numpy),388,0.08968983399999786
vm,CPU (Numpy),388,0.2599748330000011
exec,CPU (Numpy),389,0.0900495420000027
vm,CPU (Numpy),389,0.2556480410000006
exec,CPU (Numpy),390,0.08837416699999778
vm,CPU (Numpy),390,0.2696614999999838
exec,CPU (Numpy),391,0.0900261249999943
vm,CPU (Numpy),391,0.25465412500000184
exec,CPU (Numpy),392,0.08836062499999287
vm,CPU (Numpy),392,0.27066866699999537
exec,CPU (Numpy),393,0.08986633300000335
vm,CPU (Numpy),393,0.26377445899998975
exec,CPU (Numpy),394,0.09001404200000707
vm,CPU (Numpy),394,0.26992058400000474
exec,CPU (Numpy),395,0.08994199999999353
vm,CPU (Numpy),395,0.25828208300001165
exec,CPU (Numpy),396,0.08816570799999113
vm,CPU (Numpy),396,0.2586042089999978
exec,CPU (Numpy),397,0.0902180420000036
vm,CPU (Numpy),397,0.26581512499998894
exec,CPU (Numpy),398,0.08833266599999945
vm,CPU (Numpy),398,0.2571996659999911
exec,CPU (Numpy),399,0.0898339999999962
vm,CPU (Numpy),399,0.2651497500000062
exec,CPU (Numpy),400,0.08978525000000559
vm,CPU (Numpy),400,0.25831470899998976
exec,CPU (Numpy),401,0.0900857080000037
vm,CPU (Numpy),401,0.28438829099999907
exec,CPU (Numpy),402,0.08809791700001313
vm,CPU (Numpy),402,0.2577437919999852
exec,CPU (Numpy),403,0.09000758399999143
vm,CPU (Numpy),403,0.26363466700001936
exec,CPU (Numpy),404,0.08780099999999891
vm,CPU (Numpy),404,0.2583212090000018
exec,CPU (Numpy),405,0.09030608300000154
vm,CPU (Numpy),405,0.25793749999999704
exec,CPU (Numpy),406,0.09002925000000062
vm,CPU (Numpy),406,0.26298016699999494
exec,CPU (Numpy),407,0.09018633300000545
vm,CPU (Numpy),407,0.2597059999999942
exec,CPU (Numpy),408,0.08875070800000628
vm,CPU (Numpy),408,0.25769762500002
exec,CPU (Numpy),409,0.09029654100000073
vm,CPU (Numpy),409,0.2572519169999907
exec,CPU (Numpy),410,0.08788358399999652
vm,CPU (Numpy),410,0.26674708400000213
exec,CPU (Numpy),411,0.08995487500000365
vm,CPU (Numpy),411,0.26245816600001604
exec,CPU (Numpy),412,0.08960125000000119
vm,CPU (Numpy),412,0.2592899169999896
exec,CPU (Numpy),413,0.0900796669999977
vm,CPU (Numpy),413,0.26877829199997905
exec,CPU (Numpy),414,0.08828954200001249
vm,CPU (Numpy),414,0.2646168340000088
exec,CPU (Numpy),415,0.09023241699999573
vm,CPU (Numpy),415,0.26058595799997875
exec,CPU (Numpy),416,0.08824712499999521
vm,CPU (Numpy),416,0.2657169999999951
exec,CPU (Numpy),417,0.08998945799999092
vm,CPU (Numpy),417,0.26813237500002174
exec,CPU (Numpy),418,0.08968133300000147
vm,CPU (Numpy),418,0.26332170899999596
exec,CPU (Numpy),419,0.08978487499999233
vm,CPU (Numpy),419,0.2622961659999987
exec,CPU (Numpy),420,0.08822245800000417
vm,CPU (Numpy),420,0.27291225000001873
exec,CPU (Numpy),421,0.09005208300000334
vm,CPU (Numpy),421,0.26933483299998784
exec,CPU (Numpy),422,0.088052083000008
vm,CPU (Numpy),422,0.27133574999999155
exec,CPU (Numpy),423,0.09014783400000681
vm,CPU (Numpy),423,0.26147954199998935
exec,CPU (Numpy),424,0.08957454199999404
vm,CPU (Numpy),424,0.2538102080000044
exec,CPU (Numpy),425,0.08934095899999761
vm,CPU (Numpy),425,0.269346999999982
exec,CPU (Numpy),426,0.08807429200000172
vm,CPU (Numpy),426,0.2780140839999774
exec,CPU (Numpy),427,0.08982295799999918
vm,CPU (Numpy),427,0.2758473749999837
exec,CPU (Numpy),428,0.08795695800000658
vm,CPU (Numpy),428,0.2733542919999934
exec,CPU (Numpy),429,0.08944012499999587
vm,CPU (Numpy),429,0.25853674999999043
exec,CPU (Numpy),430,0.09001683300000707
vm,CPU (Numpy),430,0.26214987500000575
exec,CPU (Numpy),431,0.08841166700000258
vm,CPU (Numpy),431,0.2550727499999823
exec,CPU (Numpy),432,0.08791374999999846
vm,CPU (Numpy),432,0.2636575419999758
exec,CPU (Numpy),433,0.0900586249999975
vm,CPU (Numpy),433,0.25901745899997763
exec,CPU (Numpy),434,0.08783700000000749
vm,CPU (Numpy),434,0.2647839999999917
exec,CPU (Numpy),435,0.08973837499999604
vm,CPU (Numpy),435,0.25887795799999935
exec,CPU (Numpy),436,0.0895415420000063
vm,CPU (Numpy),436,0.265223208000009
exec,CPU (Numpy),437,0.08838337500000648
vm,CPU (Numpy),437,0.26169495899998196
exec,CPU (Numpy),438,0.08879412499999262
vm,CPU (Numpy),438,0.2602853750000236
exec,CPU (Numpy),439,0.08984395799998879
vm,CPU (Numpy),439,0.26926179199998046
exec,CPU (Numpy),440,0.08827041699998972
vm,CPU (Numpy),440,0.26213970899999595
exec,CPU (Numpy),441,0.08998858299999313
vm,CPU (Numpy),441,0.26658591699998624
exec,CPU (Numpy),442,0.08967862500000479
vm,CPU (Numpy),442,0.26910966700000927
exec,CPU (Numpy),443,0.08824079200000767
vm,CPU (Numpy),443,0.260424917000023
exec,CPU (Numpy),444,0.08887
vm,CPU (Numpy),444,0.25672783300001356
exec,CPU (Numpy),445,0.08990904200000216
vm,CPU (Numpy),445,0.25363429199998677
exec,CPU (Numpy),446,0.08927662500001077
vm,CPU (Numpy),446,0.2596630829999924
exec,CPU (Numpy),447,0.0903410420000057
vm,CPU (Numpy),447,0.25919937500000856
exec,CPU (Numpy),448,0.08966737499999056
vm,CPU (Numpy),448,0.2582182079999882
exec,CPU (Numpy),449,0.08847204200000647
vm,CPU (Numpy),449,0.26699054200000205
exec,CPU (Numpy),450,0.08999479199999882
vm,CPU (Numpy),450,0.2644753749999893
exec,CPU (Numpy),451,0.08918549999999925
vm,CPU (Numpy),451,0.263553083000005
exec,CPU (Numpy),452,0.09001508299999728
vm,CPU (Numpy),452,0.2598851249999825
exec,CPU (Numpy),453,0.09002320899999461
vm,CPU (Numpy),453,0.2559266659999935
exec,CPU (Numpy),454,0.08991904099998749
vm,CPU (Numpy),454,0.26623762500000225
exec,CPU (Numpy),455,0.08831950000001143
vm,CPU (Numpy),455,0.25934933399997817
exec,CPU (Numpy),456,0.09010145799999236
vm,CPU (Numpy),456,0.2568633749999947
exec,CPU (Numpy),457,0.08786650000000407
vm,CPU (Numpy),457,0.2718997920000277
exec,CPU (Numpy),458,0.0892408339999946
vm,CPU (Numpy),458,0.25848320800000124
exec,CPU (Numpy),459,0.09025037499999655
vm,CPU (Numpy),459,0.26876325000000634
exec,CPU (Numpy),460,0.08815541699999585
vm,CPU (Numpy),460,0.26377795900000933
exec,CPU (Numpy),461,0.08857479099999921
vm,CPU (Numpy),461,0.26912612499998545
exec,CPU (Numpy),462,0.08939383300000259
vm,CPU (Numpy),462,0.26231033299998785
exec,CPU (Numpy),463,0.08839474999999197
vm,CPU (Numpy),463,0.25759699999997565
exec,CPU (Numpy),464,0.08985504199999639
vm,CPU (Numpy),464,0.26394366599998875
exec,CPU (Numpy),465,0.09006333399999278
vm,CPU (Numpy),465,0.2584965000000068
exec,CPU (Numpy),466,0.08982008300000643
vm,CPU (Numpy),466,0.2556683329999885
exec,CPU (Numpy),467,0.08841470800000195
vm,CPU (Numpy),467,0.2713675000000251
exec,CPU (Numpy),468,0.08987604200000021
vm,CPU (Numpy),468,0.2738650000000007
exec,CPU (Numpy),469,0.08814037500000893
vm,CPU (Numpy),469,0.28515704199998027
exec,CPU (Numpy),470,0.08970633399999883
vm,CPU (Numpy),470,0.2673313749999977
exec,CPU (Numpy),471,0.09071912499999257
vm,CPU (Numpy),471,0.2800947499999893
exec,CPU (Numpy),472,0.09007049999999595
vm,CPU (Numpy),472,0.26179712499998686
exec,CPU (Numpy),473,0.08903233299999158
vm,CPU (Numpy),473,0.26170370799999887
exec,CPU (Numpy),474,0.09004966700000239
vm,CPU (Numpy),474,0.25872658300002627
exec,CPU (Numpy),475,0.08862624999999014
vm,CPU (Numpy),475,0.25816883300001336
exec,CPU (Numpy),476,0.08985241599999938
vm,CPU (Numpy),476,0.26546154199999705
exec,CPU (Numpy),477,0.09030695799999933
vm,CPU (Numpy),477,0.2657011660000137
exec,CPU (Numpy),478,0.09031679199999587
vm,CPU (Numpy),478,0.2612902499999734
exec,CPU (Numpy),479,0.08787125000000628
vm,CPU (Numpy),479,0.2629560419999848
exec,CPU (Numpy),480,0.089616208999999
vm,CPU (Numpy),480,0.26223929200000384
exec,CPU (Numpy),481,0.08810416700001156
vm,CPU (Numpy),481,0.279693041999991
exec,CPU (Numpy),482,0.09013412499999163
vm,CPU (Numpy),482,0.26117295800000306
exec,CPU (Numpy),483,0.09015974999999798
vm,CPU (Numpy),483,0.2736986669999908
exec,CPU (Numpy),484,0.08996958299999847
vm,CPU (Numpy),484,0.2655473340000185
exec,CPU (Numpy),485,0.08838937500000554
vm,CPU (Numpy),485,0.2619459999999947
exec,CPU (Numpy),486,0.09030683399998907
vm,CPU (Numpy),486,0.2632702499999766
exec,CPU (Numpy),487,0.08818779199999938
vm,CPU (Numpy),487,0.25932304200000544
exec,CPU (Numpy),488,0.088478582999997
vm,CPU (Numpy),488,0.26728112499998247
exec,CPU (Numpy),489,0.09035008299998992
vm,CPU (Numpy),489,0.2632214170000111
exec,CPU (Numpy),490,0.08992554200000313
vm,CPU (Numpy),490,0.2568270419999976
exec,CPU (Numpy),491,0.08825820900000281
vm,CPU (Numpy),491,0.25895958300000643
exec,CPU (Numpy),492,0.08956008300000917
vm,CPU (Numpy),492,0.2686989160000053
exec,CPU (Numpy),493,0.0882942920000005
vm,CPU (Numpy),493,0.26359583299998235
exec,CPU (Numpy),494,0.09033287500000142
vm,CPU (Numpy),494,0.25756862500000466
exec,CPU (Numpy),495,0.09033645899999954
vm,CPU (Numpy),495,0.26146383299999343
exec,CPU (Numpy),496,0.0898122079999979
vm,CPU (Numpy),496,0.25574649999998655
exec,CPU (Numpy),497,0.08810825000000477
vm,CPU (Numpy),497,0.2668154579999964
exec,CPU (Numpy),498,0.09034929199999908
vm,CPU (Numpy),498,0.256568499999986
exec,CPU (Numpy),499,0.08833691699999235
vm,CPU (Numpy),499,0.2754709170000069
exec,CPU (Numpy),500,0.08987620800000684
vm,CPU (Numpy),500,0.25893345800000134
exec,CPU (Numpy),501,0.0902615830000002
vm,CPU (Numpy),501,0.27011591699999826
exec,CPU (Numpy),502,0.08859883299999183
vm,CPU (Numpy),502,0.27244658399999366
exec,CPU (Numpy),503,0.08904670799999792
vm,CPU (Numpy),503,0.2645192090000137
exec,CPU (Numpy),504,0.08983991699999194
vm,CPU (Numpy),504,0.2578947079999807
exec,CPU (Numpy),505,0.08848362499999496
vm,CPU (Numpy),505,0.2591889159999994
exec,CPU (Numpy),506,0.08997391699999469
vm,CPU (Numpy),506,0.27352941600000236
exec,CPU (Numpy),507,0.09003233300001057
vm,CPU (Numpy),507,0.25757254199999124
exec,CPU (Numpy),508,0.08804550000000688
vm,CPU (Numpy),508,0.25996558299999606
exec,CPU (Numpy),509,0.08977504100000999
vm,CPU (Numpy),509,0.2680654160000131
exec,CPU (Numpy),510,0.08941054199999598
vm,CPU (Numpy),510,0.27302070899997943
exec,CPU (Numpy),511,0.0888609999999943
vm,CPU (Numpy),511,0.27603512499999283
exec,CPU (Numpy),512,0.08967120799999861
vm,CPU (Numpy),512,0.26369270800000777
exec,CPU (Numpy),513,0.09023395900000253
vm,CPU (Numpy),513,0.26035245799999984
exec,CPU (Numpy),514,0.08819724999999323
vm,CPU (Numpy),514,0.26870049999999424
exec,CPU (Numpy),515,0.08970170799999266
vm,CPU (Numpy),515,0.26279083299999684
exec,CPU (Numpy),516,0.089061375
vm,CPU (Numpy),516,0.2576024579999796
exec,CPU (Numpy),517,0.08924587499998893
vm,CPU (Numpy),517,0.25767683299997657
exec,CPU (Numpy),518,0.09029120799999646
vm,CPU (Numpy),518,0.25638962499999707
exec,CPU (Numpy),519,0.09021774999999366
vm,CPU (Numpy),519,0.26873529200000235
exec,CPU (Numpy),520,0.08805237499998952
vm,CPU (Numpy),520,0.26025679200000695
exec,CPU (Numpy),521,0.08998554099999012
vm,CPU (Numpy),521,0.26680520799999385
exec,CPU (Numpy),522,0.0885819579999918
vm,CPU (Numpy),522,0.2588984170000117
exec,CPU (Numpy),523,0.08917220800000791
vm,CPU (Numpy),523,0.26302599999999643
exec,CPU (Numpy),524,0.08941983399999742
vm,CPU (Numpy),524,0.2617774579999832
exec,CPU (Numpy),525,0.09021724999999492
vm,CPU (Numpy),525,0.2546017909999989
exec,CPU (Numpy),526,0.08838608300000317
vm,CPU (Numpy),526,0.25492133299999864
exec,CPU (Numpy),527,0.08996408299999814
vm,CPU (Numpy),527,0.26591729099999384
exec,CPU (Numpy),528,0.0881604159999938
vm,CPU (Numpy),528,0.27017879199999584
exec,CPU (Numpy),529,0.08999395800000798
vm,CPU (Numpy),529,0.26573199999998565
exec,CPU (Numpy),530,0.09003216700000394
vm,CPU (Numpy),530,0.2839606669999739
exec,CPU (Numpy),531,0.09005029200000081
vm,CPU (Numpy),531,0.26071112500000027
exec,CPU (Numpy),532,0.08851358399999754
vm,CPU (Numpy),532,0.257266125000001
exec,CPU (Numpy),533,0.09035079100000587
vm,CPU (Numpy),533,0.2607506669999964
exec,CPU (Numpy),534,0.08839812499999766
vm,CPU (Numpy),534,0.2569141669999908
exec,CPU (Numpy),535,0.09039358399999742
vm,CPU (Numpy),535,0.2545711669999946
exec,CPU (Numpy),536,0.08962612500000944
vm,CPU (Numpy),536,0.26176929199999677
exec,CPU (Numpy),537,0.09024612499999307
vm,CPU (Numpy),537,0.25903466700000877
exec,CPU (Numpy),538,0.088408833999992
vm,CPU (Numpy),538,0.2659648329999982
exec,CPU (Numpy),539,0.09020449999999869
vm,CPU (Numpy),539,0.26623783299999104
exec,CPU (Numpy),540,0.08828750000000696
vm,CPU (Numpy),540,0.2569815409999876
exec,CPU (Numpy),541,0.09016529099999104
vm,CPU (Numpy),541,0.2631162910000171
exec,CPU (Numpy),542,0.08988120800000843
vm,CPU (Numpy),542,0.27148783399999843
exec,CPU (Numpy),543,0.09015558399998724
vm,CPU (Numpy),543,0.2636114999999961
exec,CPU (Numpy),544,0.08811395799999389
vm,CPU (Numpy),544,0.2585026249999771
exec,CPU (Numpy),545,0.09010537500000737
vm,CPU (Numpy),545,0.2565496670000016
exec,CPU (Numpy),546,0.08791529100000162
vm,CPU (Numpy),546,0.2644305000000031
exec,CPU (Numpy),547,0.089124874999996
vm,CPU (Numpy),547,0.2644185420000156
exec,CPU (Numpy),548,0.0898522909999997
vm,CPU (Numpy),548,0.2568834999999865
exec,CPU (Numpy),549,0.0901142079999886
vm,CPU (Numpy),549,0.2563490409999929
exec,CPU (Numpy),550,0.08812779199999454
vm,CPU (Numpy),550,0.26240616700002306
exec,CPU (Numpy),551,0.09046545900000069
vm,CPU (Numpy),551,0.2702744999999993
exec,CPU (Numpy),552,0.0886838330000046
vm,CPU (Numpy),552,0.27214858399997865
exec,CPU (Numpy),553,0.09051629100000014
vm,CPU (Numpy),553,0.26142287499999384
exec,CPU (Numpy),554,0.08977100000001315
vm,CPU (Numpy),554,0.25550845899999786
exec,CPU (Numpy),555,0.08947775000000036
vm,CPU (Numpy),555,0.2548779159999981
exec,CPU (Numpy),556,0.08795620799999426
vm,CPU (Numpy),556,0.26890179099999045
exec,CPU (Numpy),557,0.08973566599999572
vm,CPU (Numpy),557,0.2692471670000032
exec,CPU (Numpy),558,0.08841187499999137
vm,CPU (Numpy),558,0.2546880000000158
exec,CPU (Numpy),559,0.0901368749999989
vm,CPU (Numpy),559,0.2623079169999869
exec,CPU (Numpy),560,0.09031362500000739
vm,CPU (Numpy),560,0.25869420800000853
exec,CPU (Numpy),561,0.08909533299998884
vm,CPU (Numpy),561,0.2630247499999996
exec,CPU (Numpy),562,0.08857000000000426
vm,CPU (Numpy),562,0.275737208999999
exec,CPU (Numpy),563,0.0901091249999979
vm,CPU (Numpy),563,0.26198212500000295
exec,CPU (Numpy),564,0.08817012500000487
vm,CPU (Numpy),564,0.2609389159999864
exec,CPU (Numpy),565,0.0892537080000011
vm,CPU (Numpy),565,0.26131545799998435
exec,CPU (Numpy),566,0.08830920899998773
vm,CPU (Numpy),566,0.2567427500000008
exec,CPU (Numpy),567,0.08862083400001097
vm,CPU (Numpy),567,0.267776208000015
exec,CPU (Numpy),568,0.08847129099999052
vm,CPU (Numpy),568,0.2602849999999819
exec,CPU (Numpy),569,0.09019587500000625
vm,CPU (Numpy),569,0.269558332999992
exec,CPU (Numpy),570,0.08854208300000721
vm,CPU (Numpy),570,0.2683846669999923
exec,CPU (Numpy),571,0.09017675000001191
